Des-I,Emp-I,DIA,MES,DIANOM,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SCSE,LAN,16,12,Sabado,N,1,tarde,0
SCSE,LAN,17,12,Domingo,N,1,tarde,0
SCSE,LAN,18,12,Lunes,N,1,tarde,0
SCSE,LAN,20,12,Miercoles,N,1,tarde,0
SCSE,LAN,21,12,Jueves,N,1,tarde,1
SCSE,LAN,22,12,Viernes,N,1,tarde,0
SCSE,LAN,25,12,Lunes,N,1,tarde,0
SCSE,LAN,28,12,Jueves,N,1,tarde,0
SCSE,LAN,1,12,Viernes,N,0,noche,0
SCSE,LAN,3,12,Domingo,N,0,noche,1
SCSE,LAN,4,12,Lunes,N,0,noche,1
SCSE,LAN,5,12,Martes,N,0,noche,0
SCSE,LAN,6,12,Miercoles,N,0,noche,1
SCSE,LAN,7,12,Jueves,N,0,noche,1
SCSE,LAN,8,12,Viernes,N,0,noche,0
SCSE,LAN,10,12,Domingo,N,0,noche,0
SCSE,LAN,11,12,Lunes,N,0,noche,0
SCSE,LAN,12,12,Martes,N,0,noche,0
SCSE,LAN,13,12,Miercoles,N,0,noche,0
SCSE,LAN,14,12,Jueves,N,0,noche,0
SCSE,LAN,15,12,Viernes,N,1,noche,0
SCSE,LAN,17,12,Domingo,N,1,noche,0
SCSE,LAN,18,12,Lunes,N,1,noche,1
SCSE,LAN,19,12,Martes,N,1,noche,1
SCSE,LAN,20,12,Miercoles,N,1,noche,1
SCSE,LAN,21,12,Jueves,N,1,noche,1
SCSE,LAN,22,12,Viernes,N,1,noche,1
SCSE,LAN,25,12,Lunes,N,1,noche,0
SCSE,LAN,26,12,Martes,N,1,noche,0
SCSE,LAN,27,12,Miercoles,N,1,noche,0
SCSE,LAN,28,12,Jueves,N,1,noche,0
SCSE,LAN,29,12,Viernes,N,1,noche,1
SCAT,LAN,4,12,Lunes,N,0,mañana,0
SCAT,LAN,11,12,Lunes,N,0,mañana,1
SCAT,LAN,18,12,Lunes,N,1,mañana,0
SCAT,LAN,25,12,Lunes,N,1,mañana,0
SCAT,LAN,1,12,Viernes,N,0,tarde,0
SCAT,LAN,2,12,Sabado,N,0,tarde,0
SCAT,LAN,3,12,Domingo,N,0,tarde,0
SCAT,LAN,5,12,Martes,N,0,tarde,0
SCAT,LAN,7,12,Jueves,N,0,tarde,0
SCAT,LAN,8,12,Viernes,N,0,tarde,0
SCAT,LAN,10,12,Domingo,N,0,tarde,0
SCAT,LAN,12,12,Martes,N,0,tarde,1
SCAT,LAN,14,12,Jueves,N,0,tarde,1
SCAT,LAN,15,12,Viernes,N,1,tarde,0
SCAT,LAN,16,12,Sabado,N,1,tarde,0
SCAT,LAN,17,12,Domingo,N,1,tarde,0
SCAT,LAN,19,12,Martes,N,1,tarde,0
SCAT,LAN,21,12,Jueves,N,1,tarde,1
SCAT,LAN,22,12,Viernes,N,1,tarde,1
SCAT,LAN,23,12,Sabado,N,1,tarde,0
SCAT,LAN,24,12,Domingo,N,1,tarde,0
SCAT,LAN,28,12,Jueves,N,1,tarde,0
SCAT,LAN,29,12,Viernes,N,1,tarde,0
SCAT,LAN,30,12,Sabado,N,1,tarde,0
SCAT,LAN,31,12,Domingo,N,1,tarde,0
SCAT,LAN,10,12,Domingo,N,0,tarde,0
SCAT,LAN,1,12,Viernes,N,0,tarde,0
SCAT,LAN,3,12,Domingo,N,0,tarde,0
SCAT,LAN,6,12,Miercoles,N,0,tarde,0
SCAT,LAN,7,12,Jueves,N,0,tarde,0
SCAT,LAN,10,12,Domingo,N,0,tarde,0
SCAT,LAN,13,12,Miercoles,N,0,tarde,1
SCAT,LAN,15,12,Viernes,N,1,tarde,0
SCAT,LAN,17,12,Domingo,N,1,tarde,0
SCAT,LAN,20,12,Miercoles,N,1,tarde,0
SCAT,LAN,21,12,Jueves,N,1,tarde,1
SCAT,LAN,22,12,Viernes,N,1,tarde,0
SCAT,LAN,27,12,Miercoles,N,1,tarde,0
SCAT,LAN,28,12,Jueves,N,1,tarde,0
SCAT,LAN,4,12,Lunes,N,0,tarde,0
SCAT,LAN,5,12,Martes,N,0,noche,0
SCAT,LAN,7,12,Jueves,N,0,noche,1
SCAT,LAN,11,12,Lunes,N,0,tarde,0
SCAT,LAN,12,12,Martes,N,0,noche,0
SCAT,LAN,14,12,Jueves,N,0,noche,1
SCAT,LAN,18,12,Lunes,N,1,tarde,0
SCAT,LAN,19,12,Martes,N,1,noche,0
SCAT,LAN,21,12,Jueves,N,1,noche,1
SCAT,LAN,25,12,Lunes,N,1,tarde,0
SCAT,LAN,26,12,Martes,N,1,noche,0
SCAT,LAN,28,12,Jueves,N,1,noche,0
SCFA,LAN,3,12,Domingo,N,0,noche,1
SCFA,LAN,4,12,Lunes,N,0,noche,1
SCFA,LAN,5,12,Martes,N,0,noche,0
SCFA,LAN,6,12,Miercoles,N,0,noche,0
SCFA,LAN,8,12,Viernes,N,0,tarde,0
SCFA,LAN,10,12,Domingo,N,0,noche,0
SCFA,LAN,11,12,Lunes,N,0,noche,0
SCFA,LAN,12,12,Martes,N,0,noche,0
SCFA,LAN,13,12,Miercoles,N,0,noche,1
SCFA,LAN,18,12,Lunes,N,1,noche,1
SCFA,LAN,19,12,Martes,N,1,noche,0
SCFA,LAN,20,12,Miercoles,N,1,noche,1
SCFA,LAN,21,12,Jueves,N,1,noche,1
SCFA,LAN,22,12,Viernes,N,1,tarde,1
SCFA,LAN,25,12,Lunes,N,1,noche,0
SCFA,LAN,26,12,Martes,N,1,noche,1
SCFA,LAN,29,12,Viernes,N,1,tarde,0
SCFA,LAN,1,12,Viernes,N,0,tarde,0
SCFA,LAN,3,12,Domingo,N,0,noche,1
SCFA,LAN,5,12,Martes,N,0,tarde,0
SCFA,LAN,6,12,Miercoles,N,0,tarde,0
SCFA,LAN,8,12,Viernes,N,0,tarde,0
SCFA,LAN,10,12,Domingo,N,0,noche,1
SCFA,LAN,12,12,Martes,N,0,tarde,1
SCFA,LAN,13,12,Miercoles,N,0,tarde,0
SCFA,LAN,15,12,Viernes,N,1,tarde,0
SCFA,LAN,19,12,Martes,N,1,tarde,0
SCFA,LAN,20,12,Miercoles,N,1,tarde,0
SCFA,LAN,21,12,Jueves,N,1,tarde,1
SCFA,LAN,22,12,Viernes,N,1,tarde,1
SCFA,LAN,26,12,Martes,N,1,tarde,0
SCFA,LAN,27,12,Miercoles,N,1,tarde,0
SCFA,LAN,29,12,Viernes,N,1,tarde,1
SCFA,LAN,3,12,Domingo,N,0,noche,1
SCFA,LAN,10,12,Domingo,N,0,noche,0
SCFA,LAN,17,12,Domingo,N,1,noche,0
SCFA,LAN,1,12,Viernes,N,0,noche,1
SCFA,LAN,4,12,Lunes,N,0,noche,1
SCFA,LAN,5,12,Martes,N,0,noche,0
SCFA,LAN,6,12,Miercoles,N,0,noche,0
SCFA,LAN,7,12,Jueves,N,0,noche,1
SCFA,LAN,8,12,Viernes,N,0,noche,0
SCFA,LAN,11,12,Lunes,N,0,noche,0
SCFA,LAN,12,12,Martes,N,0,noche,0
SCFA,LAN,13,12,Miercoles,N,0,noche,0
SCFA,LAN,14,12,Jueves,N,0,noche,1
SCFA,LAN,15,12,Viernes,N,1,noche,1
SCFA,LAN,18,12,Lunes,N,1,noche,0
SCFA,LAN,19,12,Martes,N,1,noche,0
SCFA,LAN,20,12,Miercoles,N,1,noche,1
SCFA,LAN,21,12,Jueves,N,1,noche,0
SCFA,LAN,22,12,Viernes,N,1,noche,0
SCFA,LAN,25,12,Lunes,N,1,noche,0
SCFA,LAN,27,12,Miercoles,N,1,noche,0
SCFA,LAN,29,12,Viernes,N,1,noche,0
SCSE,LAN,1,12,Viernes,N,0,mañana,0
SCSE,LAN,7,12,Jueves,N,0,mañana,0
SCSE,LAN,8,12,Viernes,N,0,mañana,1
SCSE,LAN,14,12,Jueves,N,0,mañana,0
SCSE,LAN,15,12,Viernes,N,1,mañana,1
SCSE,LAN,21,12,Jueves,N,1,mañana,1
SCSE,LAN,22,12,Viernes,N,1,mañana,1
SCSE,LAN,29,12,Viernes,N,1,mañana,0
SCFA,LAN,5,12,Martes,N,0,tarde,1
SCFA,LAN,6,12,Miercoles,N,0,mañana,0
SCFA,LAN,7,12,Jueves,N,0,mañana,0
SCFA,LAN,11,12,Lunes,N,0,tarde,0
SCFA,LAN,12,12,Martes,N,0,tarde,1
SCFA,LAN,14,12,Jueves,N,0,mañana,0
SCFA,LAN,18,12,Lunes,N,1,tarde,0
SCFA,LAN,19,12,Martes,N,1,tarde,0
SCFA,LAN,26,12,Martes,N,1,tarde,0
SCFA,LAN,27,12,Miercoles,N,1,mañana,0
SCFA,LAN,28,12,Jueves,N,1,tarde,0
SCFA,LAN,3,12,Domingo,N,0,noche,0
SCFA,LAN,5,12,Martes,N,0,noche,0
SCFA,LAN,7,12,Jueves,N,0,noche,0
SCFA,LAN,10,12,Domingo,N,0,noche,0
SCFA,LAN,12,12,Martes,N,0,noche,0
SCFA,LAN,14,12,Jueves,N,0,noche,0
SCFA,LAN,19,12,Martes,N,1,noche,0
SCFA,LAN,21,12,Jueves,N,1,noche,0
SCFA,LAN,28,12,Jueves,N,1,noche,0
SCCF,LAN,1,12,Viernes,N,0,tarde,0
SCCF,LAN,2,12,Sabado,N,0,mañana,0
SCCF,LAN,3,12,Domingo,N,0,mañana,0
SCCF,LAN,4,12,Lunes,N,0,tarde,0
SCCF,LAN,5,12,Martes,N,0,tarde,0
SCCF,LAN,6,12,Miercoles,N,0,tarde,1
SCCF,LAN,7,12,Jueves,N,0,mañana,1
SCCF,LAN,8,12,Viernes,N,0,tarde,0
SCCF,LAN,9,12,Sabado,N,0,mañana,0
SCCF,LAN,10,12,Domingo,N,0,mañana,0
SCCF,LAN,11,12,Lunes,N,0,tarde,0
SCCF,LAN,12,12,Martes,N,0,tarde,0
SCCF,LAN,13,12,Miercoles,N,0,tarde,1
SCCF,LAN,14,12,Jueves,N,0,mañana,0
SCCF,LAN,15,12,Viernes,N,1,tarde,0
SCCF,LAN,16,12,Sabado,N,1,mañana,0
SCCF,LAN,17,12,Domingo,N,1,mañana,1
SCCF,LAN,18,12,Lunes,N,1,tarde,1
SCCF,LAN,19,12,Martes,N,1,tarde,0
SCCF,LAN,20,12,Miercoles,N,1,tarde,0
SCCF,LAN,21,12,Jueves,N,1,mañana,0
SCCF,LAN,22,12,Viernes,N,1,tarde,1
SCCF,LAN,23,12,Sabado,N,1,mañana,0
SCCF,LAN,24,12,Domingo,N,1,mañana,0
SCCF,LAN,25,12,Lunes,N,1,tarde,0
SCCF,LAN,26,12,Martes,N,1,tarde,1
SCCF,LAN,27,12,Miercoles,N,1,tarde,0
SCCF,LAN,28,12,Jueves,N,1,mañana,0
SCCF,LAN,29,12,Viernes,N,1,tarde,0
SCCF,LAN,30,12,Sabado,N,1,mañana,0
SCCF,LAN,31,12,Domingo,N,1,mañana,0
SCCF,LAN,3,12,Domingo,N,0,mañana,0
SCCF,LAN,4,12,Lunes,N,0,mañana,0
SCCF,LAN,6,12,Miercoles,N,0,mañana,0
SCCF,LAN,7,12,Jueves,N,0,mañana,0
SCCF,LAN,10,12,Domingo,N,0,mañana,0
SCCF,LAN,13,12,Miercoles,N,0,mañana,0
SCCF,LAN,14,12,Jueves,N,0,mañana,0
SCCF,LAN,17,12,Domingo,N,1,mañana,0
SCCF,LAN,18,12,Lunes,N,1,mañana,0
SCCF,LAN,20,12,Miercoles,N,1,mañana,0
SCCF,LAN,21,12,Jueves,N,1,mañana,0
SCCF,LAN,25,12,Lunes,N,1,mañana,0
SCCF,LAN,27,12,Miercoles,N,1,mañana,0
SCCF,LAN,3,12,Domingo,N,0,noche,1
SCCF,LAN,4,12,Lunes,N,0,noche,0
SCCF,LAN,5,12,Martes,N,0,noche,0
SCCF,LAN,6,12,Miercoles,N,0,tarde,0
SCCF,LAN,7,12,Jueves,N,0,tarde,1
SCCF,LAN,10,12,Domingo,N,0,noche,1
SCCF,LAN,11,12,Lunes,N,0,noche,0
SCCF,LAN,12,12,Martes,N,0,noche,0
SCCF,LAN,13,12,Miercoles,N,0,tarde,1
SCCF,LAN,14,12,Jueves,N,0,tarde,1
SCCF,LAN,15,12,Viernes,N,1,mañana,0
SCCF,LAN,17,12,Domingo,N,1,noche,0
SCCF,LAN,18,12,Lunes,N,1,noche,0
SCCF,LAN,19,12,Martes,N,1,noche,0
SCCF,LAN,20,12,Miercoles,N,1,tarde,0
SCCF,LAN,21,12,Jueves,N,1,tarde,1
SCCF,LAN,22,12,Viernes,N,1,mañana,0
SCCF,LAN,25,12,Lunes,N,1,noche,0
SCCF,LAN,26,12,Martes,N,1,noche,0
SCCF,LAN,27,12,Miercoles,N,1,tarde,0
SCCF,LAN,28,12,Jueves,N,1,tarde,0
SCCF,LAN,1,12,Viernes,N,0,tarde,0
SCCF,LAN,2,12,Sabado,N,0,tarde,0
SCCF,LAN,3,12,Domingo,N,0,tarde,0
SCCF,LAN,4,12,Lunes,N,0,tarde,0
SCCF,LAN,5,12,Martes,N,0,tarde,1
SCCF,LAN,6,12,Miercoles,N,0,tarde,0
SCCF,LAN,7,12,Jueves,N,0,tarde,0
SCCF,LAN,8,12,Viernes,N,0,tarde,0
SCCF,LAN,9,12,Sabado,N,0,tarde,0
SCCF,LAN,10,12,Domingo,N,0,tarde,0
SCCF,LAN,11,12,Lunes,N,0,tarde,0
SCCF,LAN,12,12,Martes,N,0,tarde,0
SCCF,LAN,13,12,Miercoles,N,0,tarde,0
SCCF,LAN,14,12,Jueves,N,0,tarde,0
SCCF,LAN,15,12,Viernes,N,1,tarde,0
SCCF,LAN,16,12,Sabado,N,1,tarde,0
SCCF,LAN,17,12,Domingo,N,1,tarde,0
SCCF,LAN,18,12,Lunes,N,1,tarde,0
SCCF,LAN,19,12,Martes,N,1,tarde,0
SCCF,LAN,20,12,Miercoles,N,1,tarde,0
SCCF,LAN,21,12,Jueves,N,1,tarde,0
SCCF,LAN,22,12,Viernes,N,1,tarde,0
SCCF,LAN,23,12,Sabado,N,1,tarde,0
SCCF,LAN,24,12,Domingo,N,1,tarde,0
SCCF,LAN,26,12,Martes,N,1,tarde,0
SCCF,LAN,27,12,Miercoles,N,1,tarde,0
SCCF,LAN,28,12,Jueves,N,1,tarde,0
SCCF,LAN,29,12,Viernes,N,1,tarde,0
SCCF,LAN,30,12,Sabado,N,1,tarde,0
SCCF,LAN,31,12,Domingo,N,1,tarde,0
SCCF,LAN,3,12,Domingo,N,0,tarde,0
SCCF,LAN,7,12,Jueves,N,0,tarde,1
SCCF,LAN,14,12,Jueves,N,0,tarde,1
SCCF,LAN,17,12,Domingo,N,1,tarde,0
SCCF,LAN,21,12,Jueves,N,1,tarde,0
SCCF,LAN,28,12,Jueves,N,1,tarde,0
SCCF,LAN,1,12,Viernes,N,0,tarde,0
SCCF,LAN,3,12,Domingo,N,0,noche,0
SCCF,LAN,5,12,Martes,N,0,noche,1
SCCF,LAN,6,12,Miercoles,N,0,noche,1
SCCF,LAN,7,12,Jueves,N,0,noche,1
SCCF,LAN,10,12,Domingo,N,0,noche,0
SCCF,LAN,12,12,Martes,N,0,noche,0
SCCF,LAN,13,12,Miercoles,N,0,noche,0
SCCF,LAN,14,12,Jueves,N,0,tarde,0
SCCF,LAN,17,12,Domingo,N,1,noche,0
SCCF,LAN,19,12,Martes,N,1,noche,0
SCCF,LAN,20,12,Miercoles,N,1,noche,0
SCCF,LAN,21,12,Jueves,N,1,noche,1
SCCF,LAN,22,12,Viernes,N,1,tarde,0
SCCF,LAN,24,12,Domingo,N,1,tarde,0
SCCF,LAN,26,12,Martes,N,1,noche,0
SCCF,LAN,27,12,Miercoles,N,1,noche,0
SCCF,LAN,28,12,Jueves,N,1,noche,0
SCCF,LAN,29,12,Viernes,N,1,noche,0
SCCF,LAN,4,12,Lunes,N,0,noche,0
SCCF,LAN,7,12,Jueves,N,0,noche,1
SCCF,LAN,9,12,Sabado,N,0,noche,0
SCCF,LAN,11,12,Lunes,N,0,noche,0
SCCF,LAN,14,12,Jueves,N,0,noche,1
SCCF,LAN,18,12,Lunes,N,1,noche,0
SCCF,LAN,29,12,Viernes,N,1,noche,0
SCDA,LAN,1,12,Viernes,N,0,noche,0
SCDA,LAN,7,12,Jueves,N,0,noche,0
SCDA,LAN,14,12,Jueves,N,0,noche,1
SCDA,LAN,15,12,Viernes,N,1,noche,0
SCDA,LAN,21,12,Jueves,N,1,noche,1
SCDA,LAN,22,12,Viernes,N,1,noche,1
SCDA,LAN,28,12,Jueves,N,1,noche,1
SCDA,LAN,29,12,Viernes,N,1,noche,0
SCAR,LAN,1,12,Viernes,N,0,noche,0
SCAR,LAN,2,12,Sabado,N,0,noche,0
SCAR,LAN,5,12,Martes,N,0,noche,0
SCAR,LAN,6,12,Miercoles,N,0,noche,0
SCAR,LAN,7,12,Jueves,N,0,noche,0
SCAR,LAN,9,12,Sabado,N,0,noche,0
SCAR,LAN,12,12,Martes,N,0,noche,1
SCAR,LAN,13,12,Miercoles,N,0,noche,0
SCAR,LAN,14,12,Jueves,N,0,noche,1
SCAR,LAN,15,12,Viernes,N,1,noche,1
SCAR,LAN,16,12,Sabado,N,1,noche,0
SCAR,LAN,19,12,Martes,N,1,noche,0
SCAR,LAN,20,12,Miercoles,N,1,noche,1
SCAR,LAN,21,12,Jueves,N,1,noche,1
SCAR,LAN,22,12,Viernes,N,1,noche,0
SCAR,LAN,23,12,Sabado,N,1,noche,0
SCAR,LAN,27,12,Miercoles,N,1,noche,0
SCAR,LAN,28,12,Jueves,N,1,noche,0
SCAR,LAN,29,12,Viernes,N,1,noche,0
SCAR,LAN,30,12,Sabado,N,1,noche,0
SCAR,LAN,1,12,Viernes,N,0,mañana,0
SCAR,LAN,3,12,Domingo,N,0,mañana,1
SCAR,LAN,4,12,Lunes,N,0,noche,0
SCAR,LAN,6,12,Miercoles,N,0,noche,0
SCAR,LAN,7,12,Jueves,N,0,noche,0
SCAR,LAN,8,12,Viernes,N,0,mañana,0
SCAR,LAN,10,12,Domingo,N,0,mañana,0
SCAR,LAN,11,12,Lunes,N,0,noche,0
SCAR,LAN,12,12,Martes,N,0,noche,1
SCAR,LAN,13,12,Miercoles,N,0,noche,0
SCAR,LAN,14,12,Jueves,N,0,noche,0
SCAR,LAN,15,12,Viernes,N,1,mañana,0
SCAR,LAN,17,12,Domingo,N,1,mañana,0
SCAR,LAN,18,12,Lunes,N,1,noche,0
SCAR,LAN,19,12,Martes,N,1,noche,0
SCAR,LAN,20,12,Miercoles,N,1,noche,0
SCAR,LAN,21,12,Jueves,N,1,noche,1
SCAR,LAN,22,12,Viernes,N,1,mañana,0
SCAR,LAN,24,12,Domingo,N,1,mañana,0
SCAR,LAN,25,12,Lunes,N,1,mañana,0
SCAR,LAN,26,12,Martes,N,1,noche,0
SCAR,LAN,28,12,Jueves,N,1,noche,0
SCAR,LAN,29,12,Viernes,N,1,mañana,0
SCAR,LAN,31,12,Domingo,N,1,mañana,0
SCAR,LAN,2,12,Sabado,N,0,mañana,0
SCAR,LAN,3,12,Domingo,N,0,mañana,1
SCAR,LAN,5,12,Martes,N,0,mañana,0
SCAR,LAN,6,12,Miercoles,N,0,mañana,0
SCAR,LAN,7,12,Jueves,N,0,mañana,0
SCAR,LAN,10,12,Domingo,N,0,mañana,0
SCAR,LAN,12,12,Martes,N,0,mañana,0
SCAR,LAN,13,12,Miercoles,N,0,mañana,0
SCAR,LAN,14,12,Jueves,N,0,mañana,1
SCAR,LAN,16,12,Sabado,N,1,mañana,0
SCAR,LAN,17,12,Domingo,N,1,mañana,0
SCAR,LAN,19,12,Martes,N,1,mañana,0
SCAR,LAN,20,12,Miercoles,N,1,mañana,0
SCAR,LAN,21,12,Jueves,N,1,mañana,0
SCAR,LAN,23,12,Sabado,N,1,mañana,0
SCAR,LAN,24,12,Domingo,N,1,mañana,0
SCAR,LAN,26,12,Martes,N,1,mañana,0
SCAR,LAN,27,12,Miercoles,N,1,mañana,1
SCAR,LAN,28,12,Jueves,N,1,mañana,0
SCAR,LAN,31,12,Domingo,N,1,mañana,0
SCAR,LAN,1,12,Viernes,N,0,noche,0
SCAR,LAN,2,12,Sabado,N,0,tarde,0
SCAR,LAN,3,12,Domingo,N,0,noche,0
SCAR,LAN,4,12,Lunes,N,0,tarde,0
SCAR,LAN,5,12,Martes,N,0,noche,0
SCAR,LAN,6,12,Miercoles,N,0,noche,0
SCAR,LAN,7,12,Jueves,N,0,noche,1
SCAR,LAN,8,12,Viernes,N,0,noche,1
SCAR,LAN,9,12,Sabado,N,0,tarde,0
SCAR,LAN,10,12,Domingo,N,0,noche,0
SCAR,LAN,11,12,Lunes,N,0,tarde,0
SCAR,LAN,12,12,Martes,N,0,noche,0
SCAR,LAN,13,12,Miercoles,N,0,noche,1
SCAR,LAN,14,12,Jueves,N,0,noche,0
SCAR,LAN,15,12,Viernes,N,1,noche,1
SCAR,LAN,17,12,Domingo,N,1,noche,0
SCAR,LAN,18,12,Lunes,N,1,tarde,1
SCAR,LAN,19,12,Martes,N,1,noche,0
SCAR,LAN,20,12,Miercoles,N,1,noche,0
SCAR,LAN,21,12,Jueves,N,1,noche,1
SCAR,LAN,22,12,Viernes,N,1,noche,1
SCAR,LAN,25,12,Lunes,N,1,tarde,0
SCAR,LAN,26,12,Martes,N,1,noche,0
SCAR,LAN,27,12,Miercoles,N,1,noche,0
SCAR,LAN,29,12,Viernes,N,1,noche,0
SCAR,LAN,1,12,Viernes,N,0,noche,0
SCAR,LAN,3,12,Domingo,N,0,noche,0
SCAR,LAN,4,12,Lunes,N,0,noche,1
SCAR,LAN,9,12,Sabado,N,0,mañana,0
SCAR,LAN,10,12,Domingo,N,0,noche,1
SCAR,LAN,11,12,Lunes,N,0,noche,1
SCAR,LAN,16,12,Sabado,N,1,tarde,1
SCAR,LAN,17,12,Domingo,N,1,noche,0
SCAR,LAN,18,12,Lunes,N,1,noche,0
SCAR,LAN,23,12,Sabado,N,1,tarde,0
SCAR,LAN,28,12,Jueves,N,1,noche,0
SCAR,LAN,30,12,Sabado,N,1,tarde,0
SCAR,LAN,7,12,Jueves,N,0,mañana,1
SCAR,LAN,21,12,Jueves,N,1,mañana,0
SUMU,LAN,1,12,Viernes,I,0,mañana,0
SUMU,LAN,2,12,Sabado,I,0,mañana,1
SUMU,LAN,4,12,Lunes,I,0,mañana,0
SUMU,LAN,5,12,Martes,I,0,mañana,0
SUMU,LAN,6,12,Miercoles,I,0,mañana,0
SUMU,LAN,7,12,Jueves,I,0,mañana,0
SUMU,LAN,8,12,Viernes,I,0,mañana,0
SUMU,LAN,9,12,Sabado,I,0,mañana,0
SUMU,LAN,11,12,Lunes,I,0,mañana,0
SUMU,LAN,12,12,Martes,I,0,mañana,0
SUMU,LAN,13,12,Miercoles,I,0,mañana,0
SUMU,LAN,14,12,Jueves,I,0,mañana,0
SUMU,LAN,15,12,Viernes,I,1,mañana,1
SUMU,LAN,16,12,Sabado,I,1,mañana,0
SUMU,LAN,18,12,Lunes,I,1,mañana,0
SUMU,LAN,19,12,Martes,I,1,mañana,0
SUMU,LAN,20,12,Miercoles,I,1,mañana,0
SUMU,LAN,21,12,Jueves,I,1,mañana,0
SUMU,LAN,22,12,Viernes,I,1,mañana,1
SUMU,LAN,23,12,Sabado,I,1,mañana,0
SUMU,LAN,25,12,Lunes,I,1,mañana,0
SUMU,LAN,26,12,Martes,I,1,mañana,0
SUMU,LAN,27,12,Miercoles,I,1,mañana,0
SUMU,LAN,28,12,Jueves,I,1,mañana,1
SUMU,LAN,29,12,Viernes,I,1,mañana,0
SUMU,LAN,30,12,Sabado,I,1,mañana,1
SUMU,LAN,3,12,Domingo,I,0,mañana,0
SUMU,LAN,10,12,Domingo,I,0,tarde,0
SUMU,LAN,17,12,Domingo,I,1,tarde,0
SUMU,LAN,24,12,Domingo,I,1,tarde,0
SUMU,LAN,31,12,Domingo,I,1,tarde,0
SUMU,LAN,1,12,Viernes,I,0,tarde,0
SUMU,LAN,2,12,Sabado,I,0,tarde,0
SUMU,LAN,3,12,Domingo,I,0,tarde,0
SUMU,LAN,4,12,Lunes,I,0,tarde,0
SUMU,LAN,5,12,Martes,I,0,tarde,0
SUMU,LAN,6,12,Miercoles,I,0,tarde,0
SUMU,LAN,7,12,Jueves,I,0,tarde,0
SUMU,LAN,8,12,Viernes,I,0,tarde,0
SUMU,LAN,9,12,Sabado,I,0,tarde,0
SUMU,LAN,10,12,Domingo,I,0,mañana,1
SUMU,LAN,11,12,Lunes,I,0,tarde,0
SUMU,LAN,12,12,Martes,I,0,tarde,0
SUMU,LAN,13,12,Miercoles,I,0,tarde,0
SUMU,LAN,14,12,Jueves,I,0,tarde,0
SUMU,LAN,15,12,Viernes,I,1,tarde,0
SUMU,LAN,16,12,Sabado,I,1,tarde,1
SUMU,LAN,17,12,Domingo,I,1,mañana,1
SUMU,LAN,18,12,Lunes,I,1,tarde,0
SUMU,LAN,19,12,Martes,I,1,tarde,1
SUMU,LAN,21,12,Jueves,I,1,tarde,0
SUMU,LAN,22,12,Viernes,I,1,tarde,1
SUMU,LAN,23,12,Sabado,I,1,tarde,0
SUMU,LAN,24,12,Domingo,I,1,mañana,0
SUMU,LAN,25,12,Lunes,I,1,tarde,0
SUMU,LAN,26,12,Martes,I,1,tarde,0
SUMU,LAN,27,12,Miercoles,I,1,tarde,0
SUMU,LAN,28,12,Jueves,I,1,tarde,0
SUMU,LAN,29,12,Viernes,I,1,tarde,1
SUMU,LAN,30,12,Sabado,I,1,tarde,0
SUMU,LAN,31,12,Domingo,I,1,mañana,0
SUMU,LAN,3,12,Domingo,I,0,mañana,0
SUMU,LAN,6,12,Miercoles,I,0,mañana,0
SUMU,LAN,26,12,Martes,I,1,mañana,0
SUMU,LAN,30,12,Sabado,I,1,mañana,0
SUMU,LAN,31,12,Domingo,I,1,mañana,0
SAME,LAN,1,12,Viernes,I,0,mañana,0
SAME,LAN,2,12,Sabado,I,0,mañana,1
SAME,LAN,3,12,Domingo,I,0,mañana,0
SAME,LAN,4,12,Lunes,I,0,mañana,0
SAME,LAN,5,12,Martes,I,0,mañana,0
SAME,LAN,6,12,Miercoles,I,0,mañana,0
SAME,LAN,7,12,Jueves,I,0,mañana,0
SAME,LAN,8,12,Viernes,I,0,mañana,1
SAME,LAN,9,12,Sabado,I,0,mañana,0
SAME,LAN,10,12,Domingo,I,0,mañana,0
SAME,LAN,11,12,Lunes,I,0,mañana,0
SAME,LAN,12,12,Martes,I,0,mañana,0
SAME,LAN,13,12,Miercoles,I,0,mañana,1
SAME,LAN,14,12,Jueves,I,0,mañana,0
SAME,LAN,15,12,Viernes,I,1,mañana,0
SAME,LAN,16,12,Sabado,I,1,mañana,0
SAME,LAN,17,12,Domingo,I,1,mañana,0
SAME,LAN,18,12,Lunes,I,1,mañana,1
SAME,LAN,20,12,Miercoles,I,1,mañana,1
SAME,LAN,21,12,Jueves,I,1,mañana,0
SAME,LAN,22,12,Viernes,I,1,mañana,0
SAME,LAN,23,12,Sabado,I,1,mañana,0
SAME,LAN,24,12,Domingo,I,1,mañana,0
SAME,LAN,25,12,Lunes,I,1,mañana,0
SAME,LAN,26,12,Martes,I,1,mañana,0
SAME,LAN,27,12,Miercoles,I,1,mañana,1
SAME,LAN,28,12,Jueves,I,1,mañana,1
SAME,LAN,29,12,Viernes,I,1,mañana,0
SAME,LAN,30,12,Sabado,I,1,mañana,0
SAME,LAN,31,12,Domingo,I,1,mañana,0
SAME,LAN,1,12,Viernes,I,0,tarde,0
SAME,LAN,2,12,Sabado,I,0,tarde,0
SAME,LAN,3,12,Domingo,I,0,tarde,1
SAME,LAN,4,12,Lunes,I,0,tarde,0
SAME,LAN,5,12,Martes,I,0,tarde,0
